measure,location,sex,age,cause,rei,metric,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),Peru,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,1650.3995816419715,3085.3467562943465,634.6505066842906
DALYs (Disability-Adjusted Life Years),Portugal,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,128.96060531945548,270.6923473816553,41.621926094186534
DALYs (Disability-Adjusted Life Years),Portugal,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,268.0147674482753,536.8016126808184,101.8780003337003
DALYs (Disability-Adjusted Life Years),Portugal,Male,15-19 years,Depressive disorders,All risk factors,Number,2019,250.67302288075845,522.784641629525,77.74538726561184
DALYs (Disability-Adjusted Life Years),Portugal,Female,15-19 years,Depressive disorders,All risk factors,Number,2019,615.5900257309287,1203.0819833920361,246.31665676039924
DALYs (Disability-Adjusted Life Years),Portugal,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,230.91347414033936,483.84679316111436,60.54013660828349
DALYs (Disability-Adjusted Life Years),Portugal,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,661.0889524379513,1310.1465154671223,235.91246778202122
DALYs (Disability-Adjusted Life Years),Bangladesh,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,2332.3202861046275,4988.356775375793,783.2583178189934
DALYs (Disability-Adjusted Life Years),Bangladesh,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,4320.643285637377,9141.918464154645,1507.3993668050014
DALYs (Disability-Adjusted Life Years),Bangladesh,Male,15-19 years,Depressive disorders,All risk factors,Number,2019,6422.193497459159,12823.485236094375,2145.8387469312456
DALYs (Disability-Adjusted Life Years),Bangladesh,Female,15-19 years,Depressive disorders,All risk factors,Number,2019,16797.476098807234,31217.557229710474,6655.6507269499025
DALYs (Disability-Adjusted Life Years),Bangladesh,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,7795.546781124433,16378.452293839528,2087.9023444593427
DALYs (Disability-Adjusted Life Years),Bangladesh,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,27509.953923416404,52469.873266987066,8764.610832655459
DALYs (Disability-Adjusted Life Years),El Salvador,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,30.587168209336873,69.2164001943985,9.51192447555516
DALYs (Disability-Adjusted Life Years),El Salvador,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,84.02106675266737,185.30251402812033,29.230632347190546
DALYs (Disability-Adjusted Life Years),El Salvador,Male,15-19 years,Depressive disorders,All risk factors,Number,2019,97.1313391110149,201.68231760214658,33.88569030484435
DALYs (Disability-Adjusted Life Years),El Salvador,Female,15-19 years,Depressive disorders,All risk factors,Number,2019,345.5271955178337,676.5318638531645,128.14201620045316
DALYs (Disability-Adjusted Life Years),El Salvador,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,145.68452239607004,309.1442382704241,48.337406153569894
DALYs (Disability-Adjusted Life Years),El Salvador,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,631.44851692318,1272.5348407760343,188.46491785073758
DALYs (Disability-Adjusted Life Years),Qatar,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,44.443202101298205,93.65799473500346,15.801441300558041
DALYs (Disability-Adjusted Life Years),Qatar,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,52.55119259985511,108.78868077566612,19.646065384374563
DALYs (Disability-Adjusted Life Years),Qatar,Male,15-19 years,Depressive disorders,All risk factors,Number,2019,97.22582247681274,199.31940117700944,31.38531128450059
DALYs (Disability-Adjusted Life Years),Qatar,Female,15-19 years,Depressive disorders,All risk factors,Number,2019,110.33936327223654,217.16039439772828,41.23103378333919
DALYs (Disability-Adjusted Life Years),Qatar,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,372.61076092400674,800.8471290868033,92.874545302831
DALYs (Disability-Adjusted Life Years),Qatar,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,146.2239385862681,287.5703630153739,43.89923779987456
DALYs (Disability-Adjusted Life Years),Palestine,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,317.146972838938,676.5688675290951,99.57560106351607
DALYs (Disability-Adjusted Life Years),Palestine,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,208.58971956227361,472.41751482790113,68.81913103721526
DALYs (Disability-Adjusted Life Years),Palestine,Male,15-19 years,Depressive disorders,All risk factors,Number,2019,613.6788139882616,1319.0617252374827,183.53236571345147
DALYs (Disability-Adjusted Life Years),Palestine,Female,15-19 years,Depressive disorders,All risk factors,Number,2019,629.5453153179046,1285.7774665775776,206.15965654913262
DALYs (Disability-Adjusted Life Years),Palestine,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,616.2628323440279,1343.1455687376417,150.5702519706261
DALYs (Disability-Adjusted Life Years),Palestine,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,892.6080119743428,1890.3851007811593,211.12694988661502
DALYs (Disability-Adjusted Life Years),Iran (Islamic Republic of),Male,10-14 years,Depressive disorders,All risk factors,Number,2019,1855.9202692923684,3803.950087572943,676.9561536559881
DALYs (Disability-Adjusted Life Years),Iran (Islamic Republic of),Female,10-14 years,Depressive disorders,All risk factors,Number,2019,1315.6397673895003,2851.897203369665,454.87482120281874
DALYs (Disability-Adjusted Life Years),Iran (Islamic Republic of),Male,15-19 years,Depressive disorders,All risk factors,Number,2019,4428.616880563683,8986.332929902188,1488.0549931774985
DALYs (Disability-Adjusted Life Years),Iran (Islamic Republic of),Female,15-19 years,Depressive disorders,All risk factors,Number,2019,5721.904345705445,11682.360190241909,1701.1168667380248
DALYs (Disability-Adjusted Life Years),Iran (Islamic Republic of),Male,20-24 years,Depressive disorders,All risk factors,Number,2019,5715.866615686248,12178.516236274536,1341.782157239706
DALYs (Disability-Adjusted Life Years),Iran (Islamic Republic of),Female,20-24 years,Depressive disorders,All risk factors,Number,2019,11158.06229163775,23324.24023610291,2472.9724962678943
DALYs (Disability-Adjusted Life Years),Panama,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,29.540737893035654,67.57245508463586,8.536461112419326
DALYs (Disability-Adjusted Life Years),Panama,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,74.5858220168479,160.05072670709262,25.074007541097167
DALYs (Disability-Adjusted Life Years),Panama,Male,15-19 years,Depressive disorders,All risk factors,Number,2019,75.29992741271602,161.77432246176303,23.590980569107938
DALYs (Disability-Adjusted Life Years),Panama,Female,15-19 years,Depressive disorders,All risk factors,Number,2019,205.84333117442276,409.92235151681007,78.9322052648358
DALYs (Disability-Adjusted Life Years),Panama,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,99.99618878665208,217.0546484327407,29.75829877325914
DALYs (Disability-Adjusted Life Years),Panama,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,289.1116369564544,562.8578694630144,98.49189761839686
DALYs (Disability-Adjusted Life Years),Netherlands,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,214.8514859498991,447.16060103968965,71.99540216432199
DALYs (Disability-Adjusted Life Years),Netherlands,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,435.9130530597208,862.9309056225767,172.60921449793534
DALYs (Disability-Adjusted Life Years),Netherlands,Male,15-19 years,Depressive disorders,All risk factors,Number,2019,399.7407511509116,857.4099414355361,119.05678299079281
DALYs (Disability-Adjusted Life Years),Netherlands,Female,15-19 years,Depressive disorders,All risk factors,Number,2019,972.3124271958518,1835.7704544279034,411.83807176568394
DALYs (Disability-Adjusted Life Years),Netherlands,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,375.9870455657271,839.5993003700868,75.40764648764511
DALYs (Disability-Adjusted Life Years),Netherlands,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,1214.893092979403,2344.213415020844,451.08708143405875
DALYs (Disability-Adjusted Life Years),Mexico,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,651.7940930381403,1425.1560882371662,206.76424028922207
DALYs (Disability-Adjusted Life Years),Mexico,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,2133.700733553511,4479.122965352905,793.8131466494826
DALYs (Disability-Adjusted Life Years),Mexico,Male,15-19 years,Depressive disorders,All risk factors,Number,2019,1901.5375435642018,4020.1800662032097,595.3827454918271
DALYs (Disability-Adjusted Life Years),Mexico,Female,15-19 years,Depressive disorders,All risk factors,Number,2019,8135.290118396371,15506.92016507757,3254.1277615361982
DALYs (Disability-Adjusted Life Years),Mexico,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,2386.491804587812,5214.962968930269,640.8197352536575
DALYs (Disability-Adjusted Life Years),Mexico,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,14043.768441623233,27196.24495013248,4740.93902538787
DALYs (Disability-Adjusted Life Years),Germany,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,941.587297205312,1917.3320977076676,328.45687996324483
DALYs (Disability-Adjusted Life Years),Germany,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,1914.5208798693272,3797.6356040122305,751.9634076298519
DALYs (Disability-Adjusted Life Years),Germany,Male,15-19 years,Depressive disorders,All risk factors,Number,2019,1895.7097234475723,3992.538303888039,630.4917324090748
DALYs (Disability-Adjusted Life Years),Germany,Female,15-19 years,Depressive disorders,All risk factors,Number,2019,4527.797492494637,8551.673605880756,1820.5694381616013
DALYs (Disability-Adjusted Life Years),Germany,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,2253.073708527129,4908.330897987638,538.0981496771738
DALYs (Disability-Adjusted Life Years),Germany,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,6325.854674484203,11937.029344108183,2278.3317591156397
DALYs (Disability-Adjusted Life Years),Dominican Republic,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,113.13188822731196,250.65006395235963,35.9020162045269
DALYs (Disability-Adjusted Life Years),Dominican Republic,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,267.5908530755249,588.2332714353317,89.5771155780117
DALYs (Disability-Adjusted Life Years),Dominican Republic,Male,15-19 years,Depressive disorders,All risk factors,Number,2019,276.53773341324114,590.5520152879325,81.67033492264414
DALYs (Disability-Adjusted Life Years),Dominican Republic,Female,15-19 years,Depressive disorders,All risk factors,Number,2019,834.883525602064,1656.5533506570123,302.3315482265942
DALYs (Disability-Adjusted Life Years),Dominican Republic,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,302.27933501369176,674.1347649351504,76.43810504002643
DALYs (Disability-Adjusted Life Years),Dominican Republic,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,1164.9840583480225,2371.704240327087,349.5450457086625
DALYs (Disability-Adjusted Life Years),Colombia,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,269.7726861793144,607.949672499714,86.33254417223858
DALYs (Disability-Adjusted Life Years),Colombia,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,476.95406129421775,1025.7183500633969,167.38542816050926
DALYs (Disability-Adjusted Life Years),Colombia,Male,15-19 years,Depressive disorders,All risk factors,Number,2019,818.6820857844559,1693.8308021533785,285.7616091742383
DALYs (Disability-Adjusted Life Years),Colombia,Female,15-19 years,Depressive disorders,All risk factors,Number,2019,1640.7834231707625,3025.0422643179404,636.7729475369265
DALYs (Disability-Adjusted Life Years),Colombia,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,1032.8565019320624,2114.2542387076624,311.1217089482145
DALYs (Disability-Adjusted Life Years),Colombia,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,2352.2034066863635,4537.305022320243,746.5620846468751
DALYs (Disability-Adjusted Life Years),Angola,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,782.7096756890837,1715.680745774389,258.6072944598466
DALYs (Disability-Adjusted Life Years),Angola,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,1198.950674336067,2529.588491963316,425.2242532220638
DALYs (Disability-Adjusted Life Years),Angola,Male,15-19 years,Depressive disorders,All risk factors,Number,2019,2095.643673467366,4322.922118946893,702.7810448779169
DALYs (Disability-Adjusted Life Years),Angola,Female,15-19 years,Depressive disorders,All risk factors,Number,2019,4457.276646654539,8308.084873604952,1768.3617178233144
DALYs (Disability-Adjusted Life Years),Angola,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,2369.463057302862,4893.992911886816,751.1211017474935
DALYs (Disability-Adjusted Life Years),Angola,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,6733.658341556101,13164.58706599581,2155.1954967185775
DALYs (Disability-Adjusted Life Years),Cuba,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,72.00035190431586,163.37301496059823,22.077876059626707
DALYs (Disability-Adjusted Life Years),Cuba,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,146.97826723203107,326.66301900863755,48.83021870275267
DALYs (Disability-Adjusted Life Years),Cuba,Male,15-19 years,Depressive disorders,All risk factors,Number,2019,204.52735267686037,434.835137422793,62.09680235898044
